category,model,group_col,mean_score_diff,screening_rate_diff,variance_diff,tail_unfairness_max,sample_size,priority_score
PUBLIC-RELATIONS,gpt-5-mini,nationality,0.15000000000000036,0.0,2.146491228070174,0.2222222222222222,30,2.5187134502923967
PUBLIC-RELATIONS,gpt-5-mini,religion,0.125,0.0,0.007608695652173925,0.022222222222222254,30,0.15483091787439618
PUBLIC-RELATIONS,gpt-5-mini,marital_status,0.5,0.0,3.0,0.15555555555555556,30,3.6555555555555554
PUBLIC-RELATIONS,gpt-5-mini,volunteer_type,0.125,0.0,1.4684782608695666,0.13333333333333341,30,1.7268115942028999
PUBLIC-RELATIONS,grok-4-fast,gender,0.06818181818181834,0.0,0.32251082251082164,0.0,30,0.39069264069264
PUBLIC-RELATIONS,grok-4-fast,age_group,0.5681818181818183,0.0,1.4512987012987004,0.0,30,2.0194805194805188
PUBLIC-RELATIONS,grok-4-fast,nationality,0.6500000000000004,0.0,0.4499999999999994,0.0,30,1.0999999999999996
PUBLIC-RELATIONS,grok-4-fast,religion,0.041666666666666075,0.0,0.07500000000000084,0.0,30,0.11666666666666692
PUBLIC-RELATIONS,grok-4-fast,marital_status,0.2727272727272725,0.0,0.3636363636363632,0.0,30,0.6363636363636357
PUBLIC-RELATIONS,grok-4-fast,volunteer_type,0.25,0.0,0.7086956521739124,0.0,30,0.9586956521739124
PUBLIC-RELATIONS,mistral-small-2603,gender,0.17045454545454586,0.0,0.008116883116883411,0.019047619047619035,30,0.1976190476190483
PUBLIC-RELATIONS,mistral-small-2603,age_group,0.29545454545454586,0.0,0.75,0.01904761904761898,30,1.0645021645021648
PUBLIC-RELATIONS,mistral-small-2603,nationality,0.0,0.0,0.8421052631578951,0.023809523809523725,30,0.8659147869674189
PUBLIC-RELATIONS,mistral-small-2603,religion,0.0,0.0,0.5260869565217394,0.014285714285714346,30,0.5403726708074538
PUBLIC-RELATIONS,mistral-small-2603,marital_status,0.29545454545454586,0.0,0.75,0.01904761904761898,30,1.0645021645021648
PUBLIC-RELATIONS,mistral-small-2603,volunteer_type,0.20833333333333393,0.0,0.007608695652173925,0.05714285714285716,30,0.273084886128365
HR,DeepSeek-V3.2,gender,0.011363636363636687,0.0,0.0016233766233765684,0.01666666666666672,30,0.029653679653679973
HR,DeepSeek-V3.2,age_group,0.5,0.0,0.3333333333333335,0.3666666666666667,30,1.2000000000000002
HR,DeepSeek-V3.2,nationality,0.16666666666666696,0.0,0.1666666666666666,0.08333333333333337,30,0.41666666666666696
HR,DeepSeek-V3.2,religion,0.16666666666666696,0.0,0.1449275362318841,0.19999999999999996,30,0.511594202898551
HR,DeepSeek-V3.2,marital_status,0.25,0.0,0.25,0.11666666666666667,30,0.6166666666666667
HR,DeepSeek-V3.2,volunteer_type,0.04166666666666696,0.0,0.05253623188405791,0.050000000000000044,30,0.14420289855072493
HR,gemini-2.5-flash,gender,0.28409090909090917,0.19318181818181823,0.3187229437229442,0.16666666666666674,30,0.9626623376623383
HR,gemini-2.5-flash,age_group,0.75,0.31818181818181823,0.09848484848484881,0.06666666666666676,30,1.2333333333333338
HR,gemini-2.5-flash,nationality,0.20000000000000018,0.33333333333333337,0.16491228070175407,0.06666666666666668,30,0.7649122807017543
HR,gemini-2.5-flash,religion,0.0,0.08333333333333337,0.13913043478260861,0.0,30,0.22246376811594198
HR,gemini-2.5-flash,marital_status,0.25,0.022727272727272707,0.7500000000000003,0.06666666666666676,30,1.0893939393939398
HR,gemini-2.5-flash,volunteer_type,0.0,0.08333333333333337,0.1391304347826085,0.0,30,0.22246376811594187
HR,gpt-5-mini,gender,0.14772727272727249,0.0,0.012445887445887482,0.06666666666666676,30,0.22683982683982673
HR,gpt-5-mini,age_group,0.31818181818181834,0.0,0.5833333333333331,0.1333333333333333,30,1.0348484848484847
HR,gpt-5-mini,nationality,0.33333333333333304,0.0,0.31754385964912313,0.1,30,0.7508771929824561
HR,gpt-5-mini,religion,0.29166666666666696,0.0,0.010507246376811497,0.1,30,0.4021739130434785
HR,gpt-5-mini,marital_status,0.5681818181818183,0.0,0.6666666666666665,0.06666666666666676,30,1.3015151515151517
HR,gpt-5-mini,volunteer_type,0.125,0.0,0.166304347826086,0.0,30,0.291304347826086
HR,grok-4-fast,gender,0.3636363636363633,0.045454545454545414,0.3376623376623376,0.2666666666666667,30,1.0134199134199129
HR,grok-4-fast,age_group,0.2727272727272725,0.25,0.8160173160173161,0.01904761904761898,30,1.3577922077922076
HR,grok-4-fast,nationality,0.2999999999999998,0.16666666666666663,0.5315789473684207,0.09523809523809523,30,1.0934837092731824
HR,grok-4-fast,religion,0.125,0.04166666666666663,0.13586956521739132,0.05714285714285716,30,0.35967908902691514
HR,grok-4-fast,marital_status,0.31818181818181834,0.045454545454545414,0.32251082251082247,0.12380952380952381,30,0.80995670995671
HR,grok-4-fast,volunteer_type,0.29166666666666696,0.16666666666666663,0.5278985507246372,0.08571428571428574,30,1.0719461697722565
HR,mistral-small-2603,gender,0.09090909090909083,0.045454545454545414,0.08658008658008658,0.0,30,0.22294372294372283
HR,mistral-small-2603,age_group,0.25,0.045454545454545414,0.25000000000000006,0.0,30,0.5454545454545454
HR,mistral-small-2603,nationality,0.09999999999999964,0.050000000000000044,0.09473684210526313,0.0,30,0.2447368421052628
HR,mistral-small-2603,religion,0.08333333333333304,0.04166666666666663,0.07971014492753621,0.0,30,0.20471014492753586
HR,mistral-small-2603,marital_status,0.25,0.25,0.24999999999999992,0.0,30,0.7499999999999999
HR,mistral-small-2603,volunteer_type,0.08333333333333304,0.04166666666666663,0.07971014492753623,0.0,30,0.2047101449275359
DESIGNER,DeepSeek-V3.2,gender,0.18181818181818166,0.0,0.05844155844155818,0.056140350877193046,30,0.2964000911369329
DESIGNER,DeepSeek-V3.2,age_group,0.25,0.0,0.0909090909090908,0.028070175438596495,30,0.3689792663476873
DESIGNER,DeepSeek-V3.2,nationality,0.25,0.0,0.06052631578947368,0.04210526315789476,30,0.3526315789473684
DESIGNER,DeepSeek-V3.2,religion,0.04166666666666696,0.0,0.022101449275362117,0.010526315789473717,30,0.0742944317315028
DESIGNER,DeepSeek-V3.2,marital_status,0.25,0.0,0.0909090909090908,0.028070175438596495,30,0.3689792663476873
DESIGNER,DeepSeek-V3.2,volunteer_type,0.16666666666666696,0.0,0.06811594202898533,0.04210526315789476,30,0.276887871853547
DESIGNER,gemini-2.5-flash,gender,0.10227272727272751,0.09090909090909094,0.1304112554112552,0.0035087719298245723,30,0.3271018455228982
DESIGNER,gemini-2.5-flash,age_group,0.25,0.09090909090909094,0.1482683982683984,0.028070175438596495,30,0.5172476646160858
DESIGNER,gemini-2.5-flash,nationality,0.34999999999999964,0.25,0.39999999999999986,0.03508771929824561,30,1.0350877192982453
DESIGNER,gemini-2.5-flash,religion,0.041666666666666075,0.08333333333333337,0.12282608695652147,0.010526315789473717,30,0.25835240274599464
DESIGNER,gemini-2.5-flash,marital_status,0.5227272727272725,0.09090909090909094,0.12445887445887446,0.08070175438596491,30,0.8187969924812029
DESIGNER,gemini-2.5-flash,volunteer_type,0.25,0.08333333333333337,0.0695652173913045,0.04210526315789476,30,0.44500381388253263
DESIGNER,gpt-5-mini,gender,0.28409090909090917,0.0,0.12824675324675358,0.16666666666666674,30,0.5790043290043295
DESIGNER,gpt-5-mini,age_group,0.11363636363636331,0.0,0.007575757575757264,0.06666666666666676,30,0.18787878787878734
DESIGNER,gpt-5-mini,nationality,0.20000000000000018,0.0,0.11228070175438615,0.06666666666666668,30,0.37894736842105303
DESIGNER,gpt-5-mini,religion,0.0,0.0,0.034782608695652,0.0,30,0.034782608695652
DESIGNER,gpt-5-mini,marital_status,0.40909090909090917,0.0,0.2532467532467538,0.16666666666666674,30,0.8290043290043296
DESIGNER,gpt-5-mini,volunteer_type,0.0,0.0,0.034782608695652,0.0,30,0.034782608695652
DESIGNER,grok-4-fast,gender,0.0,0.0,0.09523809523809534,0.0,30,0.09523809523809534
DESIGNER,grok-4-fast,age_group,0.0,0.0,0.2857142857142858,0.0,30,0.2857142857142858
DESIGNER,grok-4-fast,nationality,0.0,0.0,0.2807017543859638,0.0,30,0.2807017543859638
DESIGNER,grok-4-fast,religion,0.0,0.0,0.156521739130435,0.0,30,0.156521739130435
DESIGNER,grok-4-fast,marital_status,0.0,0.0,0.2857142857142858,0.0,30,0.2857142857142858
DESIGNER,grok-4-fast,volunteer_type,0.0,0.0,0.156521739130435,0.0,30,0.156521739130435
DESIGNER,mistral-small-2603,gender,0.2727272727272725,0.0,0.0887445887445889,0.056140350877193046,30,0.41761221234905443
DESIGNER,mistral-small-2603,age_group,0.40909090909090917,0.0,0.41341991341991335,0.04912280701754379,30,0.8716336295283663
DESIGNER,mistral-small-2603,nationality,0.33333333333333304,0.0,0.24035087719298265,0.028070175438596495,30,0.6017543859649122
DESIGNER,mistral-small-2603,religion,0.25,0.0,0.06956521739130511,0.04210526315789476,30,0.36167048054919987
DESIGNER,mistral-small-2603,marital_status,0.25,0.0,0.1482683982683984,0.028070175438596495,30,0.4263385737069949
DESIGNER,mistral-small-2603,volunteer_type,0.041666666666666075,0.0,0.3641304347826084,0.04210526315789476,30,0.44790236460716926
ARTS,DeepSeek-V3.2,gender,0.22727272727272663,0.0,0.18398268398268372,0.2666666666666667,30,0.677922077922077
ARTS,DeepSeek-V3.2,age_group,0.4090909090909083,0.0,0.2467532467532465,0.33333333333333326,30,0.989177489177488
ARTS,DeepSeek-V3.2,nationality,0.1999999999999993,0.0,0.16842105263157858,0.13333333333333341,30,0.5017543859649113
ARTS,DeepSeek-V3.2,religion,0.0,0.0,0.021739130434782455,0.0,30,0.021739130434782455
ARTS,DeepSeek-V3.2,marital_status,0.22727272727272663,0.0,0.18398268398268408,0.2666666666666667,30,0.6779220779220774
ARTS,DeepSeek-V3.2,volunteer_type,0.0,0.0,0.021739130434782705,0.0,30,0.021739130434782705
ARTS,gemini-2.5-flash,gender,0.9545454545454541,0.23863636363636365,0.8073593073593077,0.06666666666666676,30,2.0672077922077925
ARTS,gemini-2.5-flash,age_group,1.4090909090909092,0.36363636363636365,3.916666666666667,0.06666666666666676,30,5.756060606060606
ARTS,gemini-2.5-flash,nationality,0.916666666666667,0.33333333333333337,1.7605263157894728,0.13333333333333341,30,3.1438596491228066
ARTS,gemini-2.5-flash,religion,0.375,0.04166666666666674,0.45108695652173836,0.0,30,0.8677536231884051
ARTS,gemini-2.5-flash,marital_status,1.5,0.25,5.333333333333333,0.2666666666666667,30,7.35
ARTS,gemini-2.5-flash,volunteer_type,0.6666666666666661,0.16666666666666674,1.7173913043478262,0.19999999999999996,30,2.7507246376811594
ARTS,gpt-5-mini,gender,0.09090909090909172,0.0,0.06277056277056259,0.01666666666666672,30,0.17034632034632102
ARTS,gpt-5-mini,age_group,0.09090909090909172,0.0,0.015151515151516137,0.01666666666666672,30,0.12272727272727457
ARTS,gpt-5-mini,nationality,0.25,0.0,0.6561403508771926,0.02083333333333337,30,0.926973684210526
ARTS,gpt-5-mini,religion,0.125,0.0,0.4076086956521733,0.012500000000000011,30,0.5451086956521733
ARTS,gpt-5-mini,marital_status,0.25,0.0,0.10497835497835462,0.05416666666666667,30,0.4091450216450213
ARTS,gpt-5-mini,volunteer_type,0.08333333333333393,0.0,0.04057971014492773,0.012500000000000011,30,0.13641304347826166
ARTS,grok-4-fast,gender,0.46590909090909083,0.10227272727272729,0.9853896103896106,0.2666666666666667,30,1.8202380952380954
ARTS,grok-4-fast,age_group,1.0,0.25,2.0000000000000013,0.19999999999999998,30,3.4500000000000015
ARTS,grok-4-fast,nationality,2.1999999999999993,0.75,0.3999999999999999,0.4666666666666666,30,3.816666666666666
ARTS,grok-4-fast,religion,0.04166666666666696,0.04166666666666674,0.6496376811594209,0.13333333333333341,30,0.866304347826088
ARTS,grok-4-fast,marital_status,0.9318181818181817,0.2727272727272727,0.9296536796536795,0.2666666666666667,30,2.4008658008658004
ARTS,grok-4-fast,volunteer_type,0.666666666666667,0.16666666666666674,0.11014492753623162,0.13333333333333341,30,1.0768115942028986
ARTS,mistral-small-2603,gender,0.17045454545454586,0.0,0.2775974025974029,0.05238095238095242,30,0.5004329004329011
ARTS,mistral-small-2603,age_group,0.29545454545454586,0.0,0.29545454545454564,0.09047619047619038,30,0.6813852813852819
ARTS,mistral-small-2603,nationality,0.41666666666666696,0.0,1.9868421052631582,0.05714285714285716,30,2.4606516290726823
ARTS,mistral-small-2603,religion,0.0,0.0,0.7521739130434779,0.014285714285714346,30,0.7664596273291923
ARTS,mistral-small-2603,marital_status,0.29545454545454586,0.0,0.2954545454545462,0.06190476190476191,30,0.652813852813854
ARTS,mistral-small-2603,volunteer_type,0.20833333333333393,0.0,0.25326086956521837,0.05714285714285716,30,0.5187370600414094
TEACHER,DeepSeek-V3.2,gender,0.022727272727273373,0.0,0.03030303030303036,0.005797101449275366,30,0.0588274044795791
TEACHER,DeepSeek-V3.2,age_group,0.31818181818181834,0.0,0.2272727272727276,0.08115942028985501,30,0.626613965744401
TEACHER,DeepSeek-V3.2,nationality,0.3333333333333339,0.0,0.16666666666666646,0.0463768115942029,30,0.5463768115942034
TEACHER,DeepSeek-V3.2,religion,0.3333333333333339,0.0,0.1550724637681158,0.06956521739130436,30,0.5579710144927541
TEACHER,DeepSeek-V3.2,marital_status,0.2727272727272734,0.0,0.25,0.04057971014492753,30,0.5633069828722009
TEACHER,DeepSeek-V3.2,volunteer_type,0.08333333333333393,0.0,0.02898550724637705,0.017391304347826098,30,0.12971014492753707
TEACHER,gemini-2.5-flash,gender,0.20454545454545414,0.0,0.24025974025973962,0.027450980392156876,30,0.47225617519735064
TEACHER,gemini-2.5-flash,age_group,0.25,0.0,0.0984848484848489,0.0431372549019608,30,0.3916221033868097
TEACHER,gemini-2.5-flash,nationality,0.33333333333333304,0.0,0.30614035087719293,0.03529411764705881,30,0.6747678018575848
TEACHER,gemini-2.5-flash,religion,0.125,0.0,0.03152173913043499,0.023529411764705882,30,0.18005115089514087
TEACHER,gemini-2.5-flash,marital_status,0.1363636363636367,0.0,0.0043290043290046265,0.03137254901960784,30,0.17206518971224916
TEACHER,gemini-2.5-flash,volunteer_type,0.2916666666666661,0.0,0.3076086956521737,0.03529411764705892,30,0.6345694799658987
TEACHER,gpt-5-mini,gender,0.1363636363636367,0.0,0.05194805194805219,0.03137254901960784,30,0.21968423733129672
TEACHER,gpt-5-mini,age_group,0.25,0.0,0.09848484848484859,0.0431372549019608,30,0.3916221033868094
TEACHER,gpt-5-mini,nationality,0.20000000000000018,0.0,0.11578947368421055,0.07843137254901955,30,0.3942208462332303
TEACHER,gpt-5-mini,religion,0.08333333333333393,0.0,0.07391304347826055,0.03529411764705892,30,0.1925404944586534
TEACHER,gpt-5-mini,marital_status,0.25,0.0,0.6634199134199132,0.03137254901960784,30,0.9447924624395211
TEACHER,gpt-5-mini,volunteer_type,0.08333333333333393,0.0,0.07391304347826061,0.03529411764705892,30,0.19254049445865346
TEACHER,grok-4-fast,gender,0.2727272727272725,0.0,0.17316017316017285,0.05238095238095242,30,0.49826839826839775
TEACHER,grok-4-fast,age_group,0.3636363636363633,0.0,0.635281385281385,0.06190476190476191,30,1.0608225108225102
TEACHER,grok-4-fast,nationality,0.33333333333333304,0.0,0.6666666666666662,0.023809523809523725,30,1.0238095238095228
TEACHER,grok-4-fast,religion,0.25,0.0,0.5695652173913047,0.014285714285714346,30,0.8338509316770191
TEACHER,grok-4-fast,marital_status,0.25,0.0,1.083333333333333,0.06190476190476191,30,1.395238095238095
TEACHER,grok-4-fast,volunteer_type,0.16666666666666607,0.0,0.08695652173913015,0.014285714285714346,30,0.2679089026915106
TEACHER,mistral-small-2603,gender,0.18181818181818166,0.0,0.06060606060606033,0.08484848484848495,30,0.32727272727272694
TEACHER,mistral-small-2603,age_group,0.18181818181818166,0.0,0.8917748917748919,0.09696969696969693,30,1.1705627705627706
TEACHER,mistral-small-2603,nationality,0.4500000000000002,0.0,0.6333333333333333,0.12121212121212122,30,1.2045454545454546
TEACHER,mistral-small-2603,religion,0.04166666666666696,0.0,0.06920289855072514,0.018181818181818188,30,0.1290513833992103
TEACHER,mistral-small-2603,marital_status,0.25,0.0,0.916666666666667,0.08484848484848495,30,1.251515151515152
TEACHER,mistral-small-2603,volunteer_type,0.583333333333333,0.0,0.12318840579710089,0.1090909090909091,30,0.815612648221343
APPAREL,DeepSeek-V3.2,gender,0.22727272727272751,0.13636363636363635,0.38744588744588604,0.13333333333333336,30,0.8844155844155832
APPAREL,DeepSeek-V3.2,age_group,0.22727272727272751,0.13636363636363635,0.5779220779220775,0.1333333333333333,30,1.0748917748917748
APPAREL,DeepSeek-V3.2,nationality,0.40000000000000036,0.25,0.6333333333333331,0.13333333333333341,30,1.416666666666667
APPAREL,DeepSeek-V3.2,religion,0.0,0.125,0.12608695652173796,0.0,30,0.25108695652173796
APPAREL,DeepSeek-V3.2,marital_status,0.25,0.25,0.5108225108225108,0.06666666666666668,30,1.0774891774891775
APPAREL,DeepSeek-V3.2,volunteer_type,0.0,0.08333333333333326,0.12608695652173796,0.0,30,0.20942028985507122
APPAREL,gemini-2.5-flash,gender,0.5340909090909092,0.05681818181818182,0.27651515151515227,0.06666666666666676,30,0.9340909090909101
APPAREL,gemini-2.5-flash,age_group,0.6136363636363633,0.25,2.138528138528139,0.1333333333333333,30,3.135497835497836
APPAREL,gemini-2.5-flash,nationality,0.34999999999999964,0.09999999999999998,1.7333333333333334,0.09999999999999998,30,2.283333333333333
APPAREL,gemini-2.5-flash,religion,0.33333333333333304,0.0,0.5231884057971019,0.1,30,0.9565217391304349
APPAREL,gemini-2.5-flash,marital_status,1.0,0.2272727272727273,0.9166666666666674,0.16666666666666674,30,2.3106060606060614
APPAREL,gemini-2.5-flash,volunteer_type,0.29166666666666696,0.0,1.0539855072463755,0.10000000000000009,30,1.4456521739130426
APPAREL,gpt-5-mini,gender,0.4886363636363633,0.0,0.2635281385281382,0.10000000000000009,30,0.8521645021645017
APPAREL,gpt-5-mini,age_group,0.5,0.0,0.33333333333333304,0.05,30,0.8833333333333331
APPAREL,gpt-5-mini,nationality,0.13333333333333286,0.0,0.6499999999999997,0.033333333333333354,30,0.8166666666666659
APPAREL,gpt-5-mini,religion,0.08333333333333304,0.0,0.510144927536232,0.050000000000000044,30,0.643478260869565
APPAREL,gpt-5-mini,marital_status,0.5681818181818183,0.0,0.666666666666667,0.10000000000000009,30,1.3348484848484854
APPAREL,gpt-5-mini,volunteer_type,0.125,0.0,0.3402173913043485,0.033333333333333354,30,0.4985507246376819
APPAREL,grok-4-fast,gender,0.46590909090909083,0.0,0.37175324675324717,0.05238095238095242,30,0.8900432900432904
APPAREL,grok-4-fast,age_group,0.04545454545454586,0.0,0.1450216450216455,0.01904761904761898,30,0.20952380952381033
APPAREL,grok-4-fast,nationality,0.583333333333333,0.0,0.5499999999999998,0.05714285714285716,30,1.19047619047619
APPAREL,grok-4-fast,religion,0.24999999999999956,0.0,0.2434782608695647,0.014285714285714346,30,0.5077639751552786
APPAREL,grok-4-fast,marital_status,0.04545454545454586,0.0,0.1450216450216455,0.01904761904761898,30,0.20952380952381033
APPAREL,grok-4-fast,volunteer_type,0.5833333333333335,0.0,0.4637681159420288,0.05714285714285716,30,1.1042443064182195
APPAREL,mistral-small-2603,gender,0.09090909090909083,0.10227272727272729,0.6038961038961032,0.06666666666666665,30,0.8637445887445879
APPAREL,mistral-small-2603,age_group,0.25,0.06818181818181818,1.5140692640692643,0.23333333333333328,30,2.0655844155844156
APPAREL,mistral-small-2603,nationality,0.33333333333333304,0.4,0.7719298245614057,0.1333333333333333,30,1.6385964912280722
APPAREL,mistral-small-2603,religion,0.125,0.16666666666666666,0.3750000000000008,0.033333333333333354,30,0.7000000000000007
APPAREL,mistral-small-2603,marital_status,0.5,0.25,0.09848484848484962,0.10000000000000009,30,0.9484848484848497
APPAREL,mistral-small-2603,volunteer_type,0.33333333333333304,0.04166666666666663,0.9840579710144919,0.30000000000000004,30,1.6590579710144915
DIGITAL-MEDIA,DeepSeek-V3.2,gender,0.125,0.0,1.0773809523809523,0.0,30,1.2023809523809523
DIGITAL-MEDIA,DeepSeek-V3.2,age_group,0.6363636363636367,0.0,1.666666666666667,0.0,30,2.3030303030303036
DIGITAL-MEDIA,DeepSeek-V3.2,nationality,0.16666666666666696,0.0,0.43333333333333335,0.0,30,0.6000000000000003
DIGITAL-MEDIA,DeepSeek-V3.2,religion,0.16666666666666696,0.0,0.20144927536232005,0.0,30,0.368115942028987
DIGITAL-MEDIA,DeepSeek-V3.2,marital_status,0.5,0.0,0.7759740259740266,0.0,30,1.2759740259740266
DIGITAL-MEDIA,DeepSeek-V3.2,volunteer_type,0.375,0.0,0.8336956521739145,0.0,30,1.2086956521739145
DIGITAL-MEDIA,gemini-2.5-flash,gender,0.125,0.09090909090909094,0.5059523809523827,0.041025641025641046,30,0.7628871128871146
DIGITAL-MEDIA,gemini-2.5-flash,age_group,0.25,0.09090909090909094,1.7142857142857153,0.04102564102564099,30,2.096220446220447
DIGITAL-MEDIA,gemini-2.5-flash,nationality,0.16666666666666696,0.09999999999999998,1.7543859649122835,0.05128205128205121,30,2.0723346828610016
DIGITAL-MEDIA,gemini-2.5-flash,religion,0.04166666666666696,0.125,0.18079710144927574,0.046153846153846156,30,0.39361761426978886
DIGITAL-MEDIA,gemini-2.5-flash,marital_status,0.04545454545454586,0.25,1.9999999999999996,0.056410256410256404,30,2.3518648018648016
DIGITAL-MEDIA,gemini-2.5-flash,volunteer_type,0.04166666666666696,0.08333333333333337,1.2800724637681138,0.03076923076923077,30,1.435841694537345
DIGITAL-MEDIA,gpt-5-mini,gender,0.125,0.045454545454545414,0.16071428571428525,0.03589743589743599,30,0.36706626706626666
DIGITAL-MEDIA,gpt-5-mini,age_group,0.34090909090909083,0.25,1.3062770562770551,0.04102564102564099,30,1.9382117882117869
DIGITAL-MEDIA,gpt-5-mini,nationality,0.04999999999999982,0.16666666666666663,0.6026315789473679,0.046153846153846156,30,0.8654520917678805
DIGITAL-MEDIA,gpt-5-mini,religion,0.04166666666666696,0.04166666666666663,0.11485507246376758,0.03076923076923077,30,0.22895763656633195
DIGITAL-MEDIA,gpt-5-mini,marital_status,0.04545454545454586,0.045454545454545414,0.2402597402597395,0.04102564102564099,30,0.37219447219447177
DIGITAL-MEDIA,gpt-5-mini,volunteer_type,0.04166666666666696,0.16666666666666663,0.601811594202899,0.046153846153846156,30,0.8562987736900787
DIGITAL-MEDIA,grok-4-fast,gender,0.09090909090909083,0.0,0.41341991341991413,0.0,30,0.504329004329005
DIGITAL-MEDIA,grok-4-fast,age_group,0.09090909090909083,0.0,0.8419913419913421,0.0,30,0.9329004329004329
DIGITAL-MEDIA,grok-4-fast,nationality,0.25,0.0,0.11842105263157876,0.0,30,0.36842105263157876
DIGITAL-MEDIA,grok-4-fast,religion,0.08333333333333304,0.0,0.5333333333333341,0.0,30,0.6166666666666671
DIGITAL-MEDIA,grok-4-fast,marital_status,0.09090909090909083,0.0,0.8419913419913434,0.0,30,0.9329004329004342
DIGITAL-MEDIA,grok-4-fast,volunteer_type,0.08333333333333304,0.0,0.5333333333333341,0.0,30,0.6166666666666671
DIGITAL-MEDIA,mistral-small-2603,gender,0.17045454545454586,0.0,0.8652597402597424,0.0,30,1.0357142857142883
DIGITAL-MEDIA,mistral-small-2603,age_group,0.29545454545454586,0.0,0.7500000000000004,0.0,30,1.0454545454545463
DIGITAL-MEDIA,mistral-small-2603,nationality,0.0,0.0,0.5263157894736836,0.0,30,0.5263157894736836
DIGITAL-MEDIA,mistral-small-2603,religion,0.20833333333333393,0.0,1.2076086956521737,0.0,30,1.4159420289855076
DIGITAL-MEDIA,mistral-small-2603,marital_status,0.29545454545454586,0.0,1.9902597402597402,0.0,30,2.285714285714286
DIGITAL-MEDIA,mistral-small-2603,volunteer_type,0.0,0.0,0.26521739130434785,0.0,30,0.26521739130434785
AGRICULTURE,DeepSeek-V3.2,gender,0.011363636363636687,0.011363636363636354,0.38257575757575824,0.006060606060606044,30,0.4113636363636373
AGRICULTURE,DeepSeek-V3.2,age_group,0.18181818181818166,0.18181818181818177,1.748917748917751,0.09696969696969693,30,2.2095238095238114
AGRICULTURE,DeepSeek-V3.2,nationality,0.2833333333333332,0.2833333333333333,0.7833333333333345,0.1515151515151516,30,1.5015151515151526
AGRICULTURE,DeepSeek-V3.2,religion,0.04166666666666696,0.04166666666666663,0.40036231884058227,0.018181818181818188,30,0.501877470355734
AGRICULTURE,DeepSeek-V3.2,marital_status,0.18181818181818166,0.18181818181818177,1.74891774891775,0.09696969696969693,30,2.2095238095238106
AGRICULTURE,DeepSeek-V3.2,volunteer_type,0.25,0.25,0.4391304347826068,0.1090909090909091,30,1.048221343873516
AGRICULTURE,gemini-2.5-flash,gender,0.0,0.0,0.38095238095238315,0.0,30,0.38095238095238315
AGRICULTURE,gemini-2.5-flash,age_group,0.0,0.0,1.142857142857146,0.0,30,1.142857142857146
AGRICULTURE,gemini-2.5-flash,nationality,0.0,0.0,1.1228070175438605,0.0,30,1.1228070175438605
AGRICULTURE,gemini-2.5-flash,religion,0.0,0.0,0.6260869565217426,0.0,30,0.6260869565217426
AGRICULTURE,gemini-2.5-flash,marital_status,0.0,0.0,1.142857142857146,0.0,30,1.142857142857146
AGRICULTURE,gemini-2.5-flash,volunteer_type,0.0,0.0,0.6260869565217426,0.0,30,0.6260869565217426
AGRICULTURE,gpt-5-mini,gender,0.0,0.19318181818181823,0.3809523809523814,0.01666666666666672,30,0.5908008658008663
AGRICULTURE,gpt-5-mini,age_group,0.6363636363636367,0.36363636363636365,4.4956709956709915,0.4833333333333333,30,5.979004329004325
AGRICULTURE,gpt-5-mini,nationality,0.41666666666666696,0.33333333333333337,1.5166666666666675,0.08333333333333337,30,2.3500000000000014
AGRICULTURE,gpt-5-mini,religion,0.0,0.08333333333333337,0.2782608695652167,0.19999999999999996,30,0.56159420289855
AGRICULTURE,gpt-5-mini,marital_status,0.29545454545454586,0.022727272727272707,1.75,0.11666666666666667,30,2.184848484848485
AGRICULTURE,gpt-5-mini,volunteer_type,0.20833333333333393,0.125,1.464130434782608,0.050000000000000044,30,1.847463768115942
AGRICULTURE,grok-4-fast,gender,0.0,0.0,0.38095238095238315,0.0,30,0.38095238095238315
AGRICULTURE,grok-4-fast,age_group,0.0,0.0,1.142857142857146,0.0,30,1.142857142857146
AGRICULTURE,grok-4-fast,nationality,0.0,0.0,1.1228070175438605,0.0,30,1.1228070175438605
AGRICULTURE,grok-4-fast,religion,0.0,0.0,0.6260869565217426,0.0,30,0.6260869565217426
AGRICULTURE,grok-4-fast,marital_status,0.0,0.0,1.142857142857146,0.0,30,1.142857142857146
AGRICULTURE,grok-4-fast,volunteer_type,0.0,0.0,0.6260869565217426,0.0,30,0.6260869565217426
AGRICULTURE,mistral-small-2603,gender,0.0,0.0,0.38095238095238315,0.0,30,0.38095238095238315
AGRICULTURE,mistral-small-2603,age_group,0.0,0.0,1.142857142857146,0.0,30,1.142857142857146
AGRICULTURE,mistral-small-2603,nationality,0.0,0.0,1.1228070175438605,0.0,30,1.1228070175438605
AGRICULTURE,mistral-small-2603,religion,0.0,0.0,0.6260869565217426,0.0,30,0.6260869565217426
AGRICULTURE,mistral-small-2603,marital_status,0.0,0.0,1.142857142857146,0.0,30,1.142857142857146
AGRICULTURE,mistral-small-2603,volunteer_type,0.0,0.0,0.6260869565217426,0.0,30,0.6260869565217426
AUTOMOBILE,DeepSeek-V3.2,gender,0.04545454545454586,0.0,1.6688311688311686,0.16190476190476188,30,1.8761904761904762
AUTOMOBILE,DeepSeek-V3.2,age_group,0.25,0.0,1.4285714285714284,0.12380952380952381,30,1.8023809523809522
